image,camera,participant_id,file_id,annotation_id,chunk_id,activity,obj_class,split,src_split,frame
a_column_co_driver__run2b_2018-05-22-15-50-07.ids_2__vp5__ann66__ch1.jpg,a_column_co_driver,5,vp5/run2b_2018-05-22-15-50-07.ids_2,66,1,preparing_food,food,train,test,26022
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann49__ch9.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,49,9,eating,food,train,test,21742
a_column_co_driver__run2_2018-05-23-11-05-00.ids_2__vp6__ann30__ch8.jpg,a_column_co_driver,6,vp6/run2_2018-05-23-11-05-00.ids_2,30,8,eating,food,train,train,15550
a_column_co_driver__run1b_2018-05-23-16-19-17.ids_2__vp9__ann73__ch0.jpg,a_column_co_driver,9,vp9/run1b_2018-05-23-16-19-17.ids_2,73,0,eating,food,test,train,19134
a_column_co_driver__run1_2018-05-24-13-14-41.ids_2__vp10__ann16__ch2.jpg,a_column_co_driver,10,vp10/run1_2018-05-24-13-14-41.ids_2,16,2,eating,food,train,train,9667
a_column_co_driver__run1_2018-05-30-10-11-09.ids_2__vp14__ann90__ch20.jpg,a_column_co_driver,14,vp14/run1_2018-05-30-10-11-09.ids_2,90,20,eating,food,test,val,39942
a_column_co_driver__run1b_2018-05-23-16-19-17.ids_2__vp9__ann26__ch0.jpg,a_column_co_driver,9,vp9/run1b_2018-05-23-16-19-17.ids_2,26,0,eating,food,test,train,10112
a_column_co_driver__run2_2018-05-23-15-30-27.ids_2__vp8__ann69__ch4.jpg,a_column_co_driver,8,vp8/run2_2018-05-23-15-30-27.ids_2,69,4,eating,food,val,train,20898
a_column_co_driver__run2_2018-05-23-15-30-27.ids_2__vp8__ann69__ch10.jpg,a_column_co_driver,8,vp8/run2_2018-05-23-15-30-27.ids_2,69,10,eating,food,val,train,21433
a_column_co_driver__run2_2018-05-23-11-05-00.ids_2__vp6__ann30__ch2.jpg,a_column_co_driver,6,vp6/run2_2018-05-23-11-05-00.ids_2,30,2,eating,food,train,train,15011
a_column_co_driver__run2_2018-05-30-11-34-54.ids_2__vp13__ann48__ch9.jpg,a_column_co_driver,13,vp13/run2_2018-05-30-11-34-54.ids_2,48,9,eating,food,train,test,22083
a_column_co_driver__run1_2018-05-24-15-44-28.ids_2__vp12__ann42__ch17.jpg,a_column_co_driver,12,vp12/run1_2018-05-24-15-44-28.ids_2,42,17,eating,food,train,train,19918
a_column_co_driver__run1_2018-05-30-10-11-09.ids_2__vp14__ann90__ch13.jpg,a_column_co_driver,14,vp14/run1_2018-05-30-10-11-09.ids_2,90,13,eating,food,test,val,39305
a_column_co_driver__run2_2018-05-24-16-21-35.ids_2__vp12__ann85__ch17.jpg,a_column_co_driver,12,vp12/run2_2018-05-24-16-21-35.ids_2,85,17,eating,food,train,train,34775
a_column_co_driver__run1b_2018-05-23-16-19-17.ids_2__vp9__ann28__ch3.jpg,a_column_co_driver,9,vp9/run1b_2018-05-23-16-19-17.ids_2,28,3,eating,food,test,train,10672
a_column_co_driver__run2_2018-05-24-16-21-35.ids_2__vp12__ann99__ch0.jpg,a_column_co_driver,12,vp12/run2_2018-05-24-16-21-35.ids_2,99,0,eating,food,train,train,39238
a_column_co_driver__run2_2018-05-23-15-30-27.ids_2__vp8__ann26__ch8.jpg,a_column_co_driver,8,vp8/run2_2018-05-23-15-30-27.ids_2,26,8,eating,food,val,train,10184
a_column_co_driver__run1b_2018-05-08-08-46-01.ids_2__vp3__ann80__ch9.jpg,a_column_co_driver,3,vp3/run1b_2018-05-08-08-46-01.ids_2,80,9,eating,food,train,train,32863
a_column_co_driver__run1_2018-05-23-13-16-52.ids_2__vp7__ann81__ch16.jpg,a_column_co_driver,7,vp7/run1_2018-05-23-13-16-52.ids_2,81,16,eating,food,val,train,25908
a_column_co_driver__run2b_2018-05-22-15-50-07.ids_2__vp5__ann76__ch5.jpg,a_column_co_driver,5,vp5/run2b_2018-05-22-15-50-07.ids_2,76,5,eating,food,train,test,28165
a_column_co_driver__run2_2018-05-24-16-21-35.ids_2__vp12__ann64__ch3.jpg,a_column_co_driver,12,vp12/run2_2018-05-24-16-21-35.ids_2,64,3,eating,food,train,train,24520
a_column_co_driver__run1b_2018-05-23-16-19-17.ids_2__vp9__ann88__ch1.jpg,a_column_co_driver,9,vp9/run1b_2018-05-23-16-19-17.ids_2,88,1,eating,food,test,train,22810
a_column_co_driver__run2_2018-05-24-14-35-56.ids_2__vp11__ann70__ch7.jpg,a_column_co_driver,11,vp11/run2_2018-05-24-14-35-56.ids_2,70,7,eating,food,train,test,17857
a_column_co_driver__run2_2018-05-24-16-21-35.ids_2__vp12__ann99__ch2.jpg,a_column_co_driver,12,vp12/run2_2018-05-24-16-21-35.ids_2,99,2,eating,food,train,train,39418
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann49__ch16.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,49,16,eating,food,train,test,22366
a_column_co_driver__run1b_2018-05-08-08-46-01.ids_2__vp3__ann70__ch5.jpg,a_column_co_driver,3,vp3/run1b_2018-05-08-08-46-01.ids_2,70,5,eating,food,train,train,30698
a_column_co_driver__run1_2018-05-23-10-21-45.ids_2__vp6__ann76__ch1.jpg,a_column_co_driver,6,vp6/run1_2018-05-23-10-21-45.ids_2,76,1,preparing_food,food,train,train,39415
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann53__ch0.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,53,0,eating,food,train,test,25024
a_column_co_driver__run1b_2018-05-23-16-19-17.ids_2__vp9__ann54__ch1.jpg,a_column_co_driver,9,vp9/run1b_2018-05-23-16-19-17.ids_2,54,1,eating,food,test,train,17478
a_column_co_driver__run1_2018-05-24-15-44-28.ids_2__vp12__ann42__ch3.jpg,a_column_co_driver,12,vp12/run1_2018-05-24-15-44-28.ids_2,42,3,eating,food,train,train,18663
a_column_co_driver__run2_2018-05-30-10-42-33.ids_2__vp14__ann93__ch3.jpg,a_column_co_driver,14,vp14/run2_2018-05-30-10-42-33.ids_2,93,3,eating,food,test,val,34590
a_column_co_driver__run2_2018-05-24-14-35-56.ids_2__vp11__ann77__ch2.jpg,a_column_co_driver,11,vp11/run2_2018-05-24-14-35-56.ids_2,77,2,eating,food,train,test,18942
a_column_co_driver__run2_2018-05-24-16-21-35.ids_2__vp12__ann85__ch11.jpg,a_column_co_driver,12,vp12/run2_2018-05-24-16-21-35.ids_2,85,11,eating,food,train,train,34232
a_column_co_driver__run1_2018-05-23-13-16-52.ids_2__vp7__ann11__ch6.jpg,a_column_co_driver,7,vp7/run1_2018-05-23-13-16-52.ids_2,11,6,eating,food,val,train,9375
a_column_co_driver__run1d_2018-05-23-14-54-38.ids_2__vp8__ann78__ch4.jpg,a_column_co_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_2,78,4,eating,food,val,train,37546
a_column_co_driver__run1d_2018-05-23-14-54-38.ids_2__vp8__ann78__ch3.jpg,a_column_co_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_2,78,3,eating,food,val,train,37456
a_column_co_driver__run2_2018-05-24-17-22-26.ids_2__vp2__ann48__ch2.jpg,a_column_co_driver,2,vp2/run2_2018-05-24-17-22-26.ids_2,48,2,eating,food,train,train,22473
a_column_co_driver__run2_2018-05-30-13-34-33.ids_2__vp15__ann19__ch0.jpg,a_column_co_driver,15,vp15/run2_2018-05-30-13-34-33.ids_2,19,0,preparing_food,food,train,val,10727
a_column_co_driver__run1b_2018-05-23-16-19-17.ids_2__vp9__ann28__ch1.jpg,a_column_co_driver,9,vp9/run1b_2018-05-23-16-19-17.ids_2,28,1,eating,food,test,train,10491
a_column_co_driver__run1_2018-05-23-13-16-52.ids_2__vp7__ann81__ch11.jpg,a_column_co_driver,7,vp7/run1_2018-05-23-13-16-52.ids_2,81,11,eating,food,val,train,25459
a_column_co_driver__run2b_2018-05-22-15-50-07.ids_2__vp5__ann76__ch7.jpg,a_column_co_driver,5,vp5/run2b_2018-05-22-15-50-07.ids_2,76,7,eating,food,train,test,28346
a_column_co_driver__run2_2018-05-24-16-21-35.ids_2__vp12__ann17__ch10.jpg,a_column_co_driver,12,vp12/run2_2018-05-24-16-21-35.ids_2,17,10,eating,food,train,train,10070
a_column_co_driver__run2b_2018-05-22-15-50-07.ids_2__vp5__ann70__ch7.jpg,a_column_co_driver,5,vp5/run2b_2018-05-22-15-50-07.ids_2,70,7,eating,food,train,test,26973
a_column_co_driver__run2_2018-05-30-11-34-54.ids_2__vp13__ann48__ch10.jpg,a_column_co_driver,13,vp13/run2_2018-05-30-11-34-54.ids_2,48,10,eating,food,train,test,22174
a_column_co_driver__run1_2018-05-24-15-44-28.ids_2__vp12__ann65__ch6.jpg,a_column_co_driver,12,vp12/run1_2018-05-24-15-44-28.ids_2,65,6,eating,food,train,train,29969
a_column_co_driver__run2_2018-05-30-10-42-33.ids_2__vp14__ann93__ch8.jpg,a_column_co_driver,14,vp14/run2_2018-05-30-10-42-33.ids_2,93,8,eating,food,test,val,35042
a_column_co_driver__run2_2018-05-29-14-33-44.ids_2__vp1__ann41__ch8.jpg,a_column_co_driver,1,vp1/run2_2018-05-29-14-33-44.ids_2,41,8,eating,food,train,train,20470
a_column_co_driver__run2_2018-05-29-14-33-44.ids_2__vp1__ann41__ch6.jpg,a_column_co_driver,1,vp1/run2_2018-05-29-14-33-44.ids_2,41,6,eating,food,train,train,20325
a_column_co_driver__run2_2018-05-24-14-35-56.ids_2__vp11__ann77__ch1.jpg,a_column_co_driver,11,vp11/run2_2018-05-24-14-35-56.ids_2,77,1,eating,food,train,test,18852
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann30__ch0.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,30,0,eating,food,train,test,17504
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann105__ch5.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,105,5,eating,food,train,test,41423
a_column_co_driver__run1_2018-05-30-10-11-09.ids_2__vp14__ann16__ch3.jpg,a_column_co_driver,14,vp14/run1_2018-05-30-10-11-09.ids_2,16,3,eating,food,test,val,10809
a_column_co_driver__run2_2018-05-30-10-42-33.ids_2__vp14__ann93__ch31.jpg,a_column_co_driver,14,vp14/run2_2018-05-30-10-42-33.ids_2,93,31,eating,food,test,val,37104
a_column_co_driver__run1_2018-05-22-13-28-51.ids_2__vp4__ann100__ch2.jpg,a_column_co_driver,4,vp4/run1_2018-05-22-13-28-51.ids_2,100,2,eating,food,train,train,45406
a_column_co_driver__run1b_2018-05-08-08-46-01.ids_2__vp3__ann80__ch8.jpg,a_column_co_driver,3,vp3/run1b_2018-05-08-08-46-01.ids_2,80,8,eating,food,train,train,32773
a_column_co_driver__run1_2018-05-23-13-16-52.ids_2__vp7__ann81__ch6.jpg,a_column_co_driver,7,vp7/run1_2018-05-23-13-16-52.ids_2,81,6,eating,food,val,train,25005
a_column_co_driver__run2_2018-05-24-16-21-35.ids_2__vp12__ann15__ch5.jpg,a_column_co_driver,12,vp12/run2_2018-05-24-16-21-35.ids_2,15,5,preparing_food,food,train,train,9036
a_column_co_driver__run1b_2018-05-08-08-46-01.ids_2__vp3__ann100__ch1.jpg,a_column_co_driver,3,vp3/run1b_2018-05-08-08-46-01.ids_2,100,1,eating,food,train,train,38014
a_column_co_driver__run2_2018-05-23-15-30-27.ids_2__vp8__ann69__ch9.jpg,a_column_co_driver,8,vp8/run2_2018-05-23-15-30-27.ids_2,69,9,eating,food,val,train,21346
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann125__ch12.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,125,12,eating,food,train,test,47380
a_column_co_driver__run1_2018-05-24-13-44-01.ids_2__vp11__ann94__ch2.jpg,a_column_co_driver,11,vp11/run1_2018-05-24-13-44-01.ids_2,94,2,preparing_food,food,train,test,32739
a_column_co_driver__run2_2018-05-30-10-42-33.ids_2__vp14__ann88__ch2.jpg,a_column_co_driver,14,vp14/run2_2018-05-30-10-42-33.ids_2,88,2,eating,food,test,val,33277
a_column_co_driver__run1b_2018-05-29-14-02-47.ids_2__vp1__ann49__ch2.jpg,a_column_co_driver,1,vp1/run1b_2018-05-29-14-02-47.ids_2,49,2,preparing_food,food,train,train,15102
a_column_co_driver__run1_2018-05-22-13-28-51.ids_2__vp4__ann26__ch3.jpg,a_column_co_driver,4,vp4/run1_2018-05-22-13-28-51.ids_2,26,3,eating,food,train,train,16819
a_column_co_driver__run1b_2018-05-23-16-19-17.ids_2__vp9__ann32__ch0.jpg,a_column_co_driver,9,vp9/run1b_2018-05-23-16-19-17.ids_2,32,0,eating,food,test,train,11803
a_column_co_driver__run1_2018-05-24-13-14-41.ids_2__vp10__ann92__ch11.jpg,a_column_co_driver,10,vp10/run1_2018-05-24-13-14-41.ids_2,92,11,eating,food,train,train,32456
a_column_co_driver__run1b_2018-05-29-14-02-47.ids_2__vp1__ann50__ch2.jpg,a_column_co_driver,1,vp1/run1b_2018-05-29-14-02-47.ids_2,50,2,eating,food,train,train,15338
a_column_co_driver__run2_2018-05-24-17-22-26.ids_2__vp2__ann50__ch4.jpg,a_column_co_driver,2,vp2/run2_2018-05-24-17-22-26.ids_2,50,4,eating,food,train,train,22953
a_column_co_driver__run1_2018-05-24-13-14-41.ids_2__vp10__ann90__ch19.jpg,a_column_co_driver,10,vp10/run1_2018-05-24-13-14-41.ids_2,90,19,eating,food,train,train,30611
a_column_co_driver__run1_2018-05-30-10-11-09.ids_2__vp14__ann86__ch3.jpg,a_column_co_driver,14,vp14/run1_2018-05-30-10-11-09.ids_2,86,3,eating,food,test,val,34777
a_column_co_driver__run2_2018-05-24-16-21-35.ids_2__vp12__ann85__ch12.jpg,a_column_co_driver,12,vp12/run2_2018-05-24-16-21-35.ids_2,85,12,eating,food,train,train,34323
a_column_co_driver__run1_2018-05-24-13-14-41.ids_2__vp10__ann96__ch1.jpg,a_column_co_driver,10,vp10/run1_2018-05-24-13-14-41.ids_2,96,1,eating,food,train,train,34037
a_column_co_driver__run1_2018-05-22-13-28-51.ids_2__vp4__ann24__ch4.jpg,a_column_co_driver,4,vp4/run1_2018-05-22-13-28-51.ids_2,24,4,eating,food,train,train,16438
a_column_co_driver__run1d_2018-05-23-14-54-38.ids_2__vp8__ann58__ch13.jpg,a_column_co_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_2,58,13,eating,food,val,train,30212
a_column_co_driver__run1_2018-05-23-13-16-52.ids_2__vp7__ann81__ch8.jpg,a_column_co_driver,7,vp7/run1_2018-05-23-13-16-52.ids_2,81,8,eating,food,val,train,25185
a_column_co_driver__run1_2018-05-30-10-11-09.ids_2__vp14__ann90__ch31.jpg,a_column_co_driver,14,vp14/run1_2018-05-30-10-11-09.ids_2,90,31,eating,food,test,val,40932
a_column_co_driver__run2_2018-05-24-14-35-56.ids_2__vp11__ann77__ch5.jpg,a_column_co_driver,11,vp11/run2_2018-05-24-14-35-56.ids_2,77,5,eating,food,train,test,19213
a_column_co_driver__run1_2018-05-30-10-11-09.ids_2__vp14__ann86__ch7.jpg,a_column_co_driver,14,vp14/run1_2018-05-30-10-11-09.ids_2,86,7,eating,food,test,val,35136
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann125__ch8.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,125,8,eating,food,train,test,47048
a_column_co_driver__run2_2018-05-29-14-33-44.ids_2__vp1__ann41__ch0.jpg,a_column_co_driver,1,vp1/run2_2018-05-29-14-33-44.ids_2,41,0,eating,food,train,train,19785
a_column_co_driver__run2_2018-05-29-16-03-37.ids_2__vp3__ann78__ch1.jpg,a_column_co_driver,3,vp3/run2_2018-05-29-16-03-37.ids_2,78,1,eating,food,train,train,29736
a_column_co_driver__run1b_2018-05-29-14-02-47.ids_2__vp1__ann50__ch7.jpg,a_column_co_driver,1,vp1/run1b_2018-05-29-14-02-47.ids_2,50,7,eating,food,train,train,15785
a_column_co_driver__run1b_2018-05-23-16-19-17.ids_2__vp9__ann86__ch2.jpg,a_column_co_driver,9,vp9/run1b_2018-05-23-16-19-17.ids_2,86,2,eating,food,test,train,22006
a_column_co_driver__run1b_2018-05-23-16-19-17.ids_2__vp9__ann28__ch2.jpg,a_column_co_driver,9,vp9/run1b_2018-05-23-16-19-17.ids_2,28,2,eating,food,test,train,10581
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann125__ch2.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,125,2,eating,food,train,test,46507
a_column_co_driver__run2_2018-05-24-16-21-35.ids_2__vp12__ann64__ch7.jpg,a_column_co_driver,12,vp12/run2_2018-05-24-16-21-35.ids_2,64,7,eating,food,train,train,24878
a_column_co_driver__run1_2018-05-24-15-44-28.ids_2__vp12__ann40__ch0.jpg,a_column_co_driver,12,vp12/run1_2018-05-24-15-44-28.ids_2,40,0,eating,food,train,train,17840
a_column_co_driver__run2_2018-05-22-14-25-04.ids_2__vp4__ann11__ch2.jpg,a_column_co_driver,4,vp4/run2_2018-05-22-14-25-04.ids_2,11,2,eating,food,train,train,11935
a_column_co_driver__run2_2018-05-23-15-30-27.ids_2__vp8__ann69__ch11.jpg,a_column_co_driver,8,vp8/run2_2018-05-23-15-30-27.ids_2,69,11,eating,food,val,train,21519
a_column_co_driver__run2_2018-05-24-16-21-35.ids_2__vp12__ann17__ch14.jpg,a_column_co_driver,12,vp12/run2_2018-05-24-16-21-35.ids_2,17,14,eating,food,train,train,10427
a_column_co_driver__run2_2018-05-29-14-33-44.ids_2__vp1__ann41__ch4.jpg,a_column_co_driver,1,vp1/run2_2018-05-29-14-33-44.ids_2,41,4,eating,food,train,train,20143
a_column_co_driver__run2_2018-05-24-17-22-26.ids_2__vp2__ann50__ch5.jpg,a_column_co_driver,2,vp2/run2_2018-05-24-17-22-26.ids_2,50,5,eating,food,train,train,23042
a_column_co_driver__run2_2018-05-30-11-34-54.ids_2__vp13__ann48__ch5.jpg,a_column_co_driver,13,vp13/run2_2018-05-30-11-34-54.ids_2,48,5,eating,food,train,test,21723
a_column_co_driver__run2_2018-05-24-16-21-35.ids_2__vp12__ann15__ch4.jpg,a_column_co_driver,12,vp12/run2_2018-05-24-16-21-35.ids_2,15,4,preparing_food,food,train,train,8973
a_column_co_driver__run2_2018-05-30-10-42-33.ids_2__vp14__ann88__ch3.jpg,a_column_co_driver,14,vp14/run2_2018-05-30-10-42-33.ids_2,88,3,eating,food,test,val,33352
a_column_co_driver__run1d_2018-05-23-14-54-38.ids_2__vp8__ann78__ch9.jpg,a_column_co_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_2,78,9,eating,food,val,train,37998
a_column_co_driver__run1_2018-05-23-13-16-52.ids_2__vp7__ann60__ch2.jpg,a_column_co_driver,7,vp7/run1_2018-05-23-13-16-52.ids_2,60,2,eating,food,val,train,19658
a_column_co_driver__run2b_2018-05-22-15-50-07.ids_2__vp5__ann76__ch11.jpg,a_column_co_driver,5,vp5/run2b_2018-05-22-15-50-07.ids_2,76,11,eating,food,train,test,28673
a_column_co_driver__run1b_2018-05-08-08-46-01.ids_2__vp3__ann100__ch0.jpg,a_column_co_driver,3,vp3/run1b_2018-05-08-08-46-01.ids_2,100,0,eating,food,train,train,37949
a_column_co_driver__run1_2018-05-24-13-44-01.ids_2__vp11__ann108__ch4.jpg,a_column_co_driver,11,vp11/run1_2018-05-24-13-44-01.ids_2,108,4,eating,food,train,test,35872
a_column_co_driver__run1_2018-05-24-13-14-41.ids_2__vp10__ann92__ch6.jpg,a_column_co_driver,10,vp10/run1_2018-05-24-13-14-41.ids_2,92,6,eating,food,train,train,32025
a_column_co_driver__run1_2018-05-30-10-11-09.ids_2__vp14__ann90__ch15.jpg,a_column_co_driver,14,vp14/run1_2018-05-30-10-11-09.ids_2,90,15,eating,food,test,val,39485
a_column_co_driver__run2_2018-05-23-15-30-27.ids_2__vp8__ann26__ch2.jpg,a_column_co_driver,8,vp8/run2_2018-05-23-15-30-27.ids_2,26,2,eating,food,val,train,9648
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann127__ch4.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,127,4,eating,food,train,test,48073
a_column_co_driver__run1d_2018-05-23-14-54-38.ids_2__vp8__ann58__ch22.jpg,a_column_co_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_2,58,22,eating,food,val,train,31026
a_column_co_driver__run1_2018-05-23-13-16-52.ids_2__vp7__ann81__ch2.jpg,a_column_co_driver,7,vp7/run1_2018-05-23-13-16-52.ids_2,81,2,eating,food,val,train,24652
a_column_co_driver__run1_2018-05-23-13-16-52.ids_2__vp7__ann81__ch9.jpg,a_column_co_driver,7,vp7/run1_2018-05-23-13-16-52.ids_2,81,9,eating,food,val,train,25277
a_column_co_driver__run1_2018-05-24-13-44-01.ids_2__vp11__ann107__ch1.jpg,a_column_co_driver,11,vp11/run1_2018-05-24-13-44-01.ids_2,107,1,preparing_food,food,train,test,35470
a_column_co_driver__run2_2018-05-24-14-35-56.ids_2__vp11__ann70__ch9.jpg,a_column_co_driver,11,vp11/run2_2018-05-24-14-35-56.ids_2,70,9,eating,food,train,test,18033
a_column_co_driver__run1_2018-05-29-15-21-10.ids_2__vp13__ann39__ch10.jpg,a_column_co_driver,13,vp13/run1_2018-05-29-15-21-10.ids_2,39,10,eating,food,train,test,22570
a_column_co_driver__run1_2018-05-24-13-14-41.ids_2__vp10__ann96__ch2.jpg,a_column_co_driver,10,vp10/run1_2018-05-24-13-14-41.ids_2,96,2,eating,food,train,train,34088
a_column_co_driver__run1_2018-05-30-10-11-09.ids_2__vp14__ann86__ch15.jpg,a_column_co_driver,14,vp14/run1_2018-05-30-10-11-09.ids_2,86,15,eating,food,test,val,35863
a_column_co_driver__run1_2018-05-29-15-21-10.ids_2__vp13__ann39__ch7.jpg,a_column_co_driver,13,vp13/run1_2018-05-29-15-21-10.ids_2,39,7,eating,food,train,test,22302
a_column_co_driver__run1d_2018-05-23-14-54-38.ids_2__vp8__ann58__ch5.jpg,a_column_co_driver,8,vp8/run1d_2018-05-23-14-54-38.ids_2,58,5,eating,food,val,train,29495
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann123__ch3.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,123,3,eating,food,train,test,45897
a_column_co_driver__run2_2018-05-30-10-42-33.ids_2__vp14__ann93__ch7.jpg,a_column_co_driver,14,vp14/run2_2018-05-30-10-42-33.ids_2,93,7,eating,food,test,val,34953
a_column_co_driver__run2_2018-05-23-15-30-27.ids_2__vp8__ann26__ch0.jpg,a_column_co_driver,8,vp8/run2_2018-05-23-15-30-27.ids_2,26,0,eating,food,val,train,9470
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann51__ch6.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,51,6,eating,food,train,test,24612
a_column_co_driver__run1_2018-05-24-13-44-01.ids_2__vp11__ann94__ch1.jpg,a_column_co_driver,11,vp11/run1_2018-05-24-13-44-01.ids_2,94,1,preparing_food,food,train,test,32663
a_column_co_driver__run2_2018-05-24-17-22-26.ids_2__vp2__ann50__ch9.jpg,a_column_co_driver,2,vp2/run2_2018-05-24-17-22-26.ids_2,50,9,eating,food,train,train,23385
a_column_co_driver__run2_2018-05-30-11-34-54.ids_2__vp13__ann48__ch14.jpg,a_column_co_driver,13,vp13/run2_2018-05-30-11-34-54.ids_2,48,14,eating,food,train,test,22536
a_column_co_driver__run2_2018-05-23-15-30-27.ids_2__vp8__ann69__ch8.jpg,a_column_co_driver,8,vp8/run2_2018-05-23-15-30-27.ids_2,69,8,eating,food,val,train,21256
a_column_co_driver__run1_2018-05-24-13-14-41.ids_2__vp10__ann92__ch0.jpg,a_column_co_driver,10,vp10/run1_2018-05-24-13-14-41.ids_2,92,0,eating,food,train,train,31484
a_column_co_driver__run2b_2018-05-22-15-50-07.ids_2__vp5__ann76__ch3.jpg,a_column_co_driver,5,vp5/run2b_2018-05-22-15-50-07.ids_2,76,3,eating,food,train,test,27987
a_column_co_driver__run1_2018-05-30-10-11-09.ids_2__vp14__ann86__ch6.jpg,a_column_co_driver,14,vp14/run1_2018-05-30-10-11-09.ids_2,86,6,eating,food,test,val,35045
a_column_co_driver__run2_2018-05-23-15-30-27.ids_2__vp8__ann71__ch0.jpg,a_column_co_driver,8,vp8/run2_2018-05-23-15-30-27.ids_2,71,0,eating,food,val,train,21668
a_column_co_driver__run1b_2018-05-29-14-02-47.ids_2__vp1__ann50__ch4.jpg,a_column_co_driver,1,vp1/run1b_2018-05-29-14-02-47.ids_2,50,4,eating,food,train,train,15518
a_column_co_driver__run1b_2018-05-23-16-19-17.ids_2__vp9__ann75__ch3.jpg,a_column_co_driver,9,vp9/run1b_2018-05-23-16-19-17.ids_2,75,3,eating,food,test,train,19645
a_column_co_driver__run1_2018-05-23-10-21-45.ids_2__vp6__ann80__ch1.jpg,a_column_co_driver,6,vp6/run1_2018-05-23-10-21-45.ids_2,80,1,eating,food,train,train,40856
a_column_co_driver__run1_2018-05-24-15-44-28.ids_2__vp12__ann40__ch4.jpg,a_column_co_driver,12,vp12/run1_2018-05-24-15-44-28.ids_2,40,4,eating,food,train,train,18201
a_column_co_driver__run1_2018-05-22-15-10-41.ids_2__vp5__ann121__ch0.jpg,a_column_co_driver,5,vp5/run1_2018-05-22-15-10-41.ids_2,121,0,eating,food,train,test,44664
a_column_co_driver__run1_2018-05-24-13-44-01.ids_2__vp11__ann95__ch0.jpg,a_column_co_driver,11,vp11/run1_2018-05-24-13-44-01.ids_2,95,0,eating,food,train,test,32816
