image,camera,participant_id,file_id,annotation_id,chunk_id,activity,group,src_split,frame
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann49__ch5.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,49,5,eating,drink,test,21426
inner_mirror__run2_2018-05-22-14-25-04.ids_1__vp4__ann104__ch7.jpg,inner_mirror,4,vp4/run2_2018-05-22-14-25-04.ids_1,104,7,eating,drink,train,48984
inner_mirror__run1_2018-05-30-10-11-09.ids_1__vp14__ann19__ch2.jpg,inner_mirror,14,vp14/run1_2018-05-30-10-11-09.ids_1,19,2,opening_bottle,drink,val,11624
inner_mirror__run1_2018-05-23-13-16-52.ids_1__vp7__ann81__ch12.jpg,inner_mirror,7,vp7/run1_2018-05-23-13-16-52.ids_1,81,12,eating,drink,train,25777
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann44__ch2.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,44,2,eating,drink,test,20482
inner_mirror__run1d_2018-05-23-14-54-38.ids_1__vp8__ann58__ch11.jpg,inner_mirror,8,vp8/run1d_2018-05-23-14-54-38.ids_1,58,11,eating,drink,train,30045
inner_mirror__run1_2018-05-24-13-14-41.ids_1__vp10__ann90__ch28.jpg,inner_mirror,10,vp10/run1_2018-05-24-13-14-41.ids_1,90,28,eating,drink,train,31452
inner_mirror__run2_2018-05-30-11-34-54.ids_1__vp13__ann50__ch5.jpg,inner_mirror,13,vp13/run2_2018-05-30-11-34-54.ids_1,50,5,opening_bottle,drink,test,23290
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann125__ch3.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,125,3,eating,drink,test,46691
inner_mirror__run1d_2018-05-23-14-54-38.ids_1__vp8__ann58__ch30.jpg,inner_mirror,8,vp8/run1d_2018-05-23-14-54-38.ids_1,58,30,eating,drink,train,31755
inner_mirror__run1b_2018-05-23-16-19-17.ids_1__vp9__ann36__ch1.jpg,inner_mirror,9,vp9/run1b_2018-05-23-16-19-17.ids_1,36,1,eating,drink,train,12564
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann51__ch1.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,51,1,eating,drink,test,24212
inner_mirror__run2_2018-05-23-11-05-00.ids_1__vp6__ann65__ch3.jpg,inner_mirror,6,vp6/run2_2018-05-23-11-05-00.ids_1,65,3,eating,drink,train,29858
inner_mirror__run2_2018-05-30-11-34-54.ids_1__vp13__ann56__ch1.jpg,inner_mirror,13,vp13/run2_2018-05-30-11-34-54.ids_1,56,1,drinking,drink,test,24215
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann35__ch1.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,35,1,drinking,drink,test,18902
inner_mirror__run1b_2018-05-23-16-19-17.ids_1__vp9__ann12__ch1.jpg,inner_mirror,9,vp9/run1b_2018-05-23-16-19-17.ids_1,12,1,opening_bottle,drink,train,8190
inner_mirror__run1_2018-05-23-10-21-45.ids_1__vp6__ann78__ch1.jpg,inner_mirror,6,vp6/run1_2018-05-23-10-21-45.ids_1,78,1,eating,drink,train,39850
inner_mirror__run1d_2018-05-23-14-54-38.ids_1__vp8__ann58__ch0.jpg,inner_mirror,8,vp8/run1d_2018-05-23-14-54-38.ids_1,58,0,eating,drink,train,29055
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann99__ch1.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,99,1,eating,drink,train,39387
inner_mirror__run1_2018-05-24-13-14-41.ids_1__vp10__ann33__ch0.jpg,inner_mirror,10,vp10/run1_2018-05-24-13-14-41.ids_1,33,0,eating,drink,train,12225
inner_mirror__run1_2018-05-23-13-16-52.ids_1__vp7__ann84__ch1.jpg,inner_mirror,7,vp7/run1_2018-05-23-13-16-52.ids_1,84,1,drinking,drink,train,27256
inner_mirror__run2_2018-05-24-14-35-56.ids_1__vp11__ann65__ch1.jpg,inner_mirror,11,vp11/run2_2018-05-24-14-35-56.ids_1,65,1,opening_bottle,drink,test,16826
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann49__ch23.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,49,23,eating,drink,test,23046
inner_mirror__run2_2018-05-22-14-25-04.ids_1__vp4__ann104__ch8.jpg,inner_mirror,4,vp4/run2_2018-05-22-14-25-04.ids_1,104,8,eating,drink,train,49074
inner_mirror__run1_2018-05-23-13-16-52.ids_1__vp7__ann60__ch5.jpg,inner_mirror,7,vp7/run1_2018-05-23-13-16-52.ids_1,60,5,eating,drink,train,20088
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann15__ch4.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,15,4,preparing_food,drink,train,8982
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann105__ch2.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,105,2,eating,drink,test,41255
inner_mirror__run2_2018-05-30-10-42-33.ids_1__vp14__ann11__ch1.jpg,inner_mirror,14,vp14/run2_2018-05-30-10-42-33.ids_1,11,1,drinking,drink,val,7586
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann113__ch0.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,113,0,eating,drink,test,43732
inner_mirror__run1_2018-05-30-13-05-35.ids_1__vp15__ann21__ch0.jpg,inner_mirror,15,vp15/run1_2018-05-30-13-05-35.ids_1,21,0,closing_bottle,drink,val,10024
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann49__ch21.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,49,21,eating,drink,test,22866
inner_mirror__run1d_2018-05-23-14-54-38.ids_1__vp8__ann78__ch19.jpg,inner_mirror,8,vp8/run1d_2018-05-23-14-54-38.ids_1,78,19,eating,drink,train,38932
inner_mirror__run1_2018-05-23-13-16-52.ids_1__vp7__ann60__ch6.jpg,inner_mirror,7,vp7/run1_2018-05-23-13-16-52.ids_1,60,6,eating,drink,train,20178
inner_mirror__run1_2018-05-23-13-16-52.ids_1__vp7__ann81__ch15.jpg,inner_mirror,7,vp7/run1_2018-05-23-13-16-52.ids_1,81,15,eating,drink,train,26047
inner_mirror__run1_2018-05-23-10-21-45.ids_1__vp6__ann91__ch0.jpg,inner_mirror,6,vp6/run1_2018-05-23-10-21-45.ids_1,91,0,closing_bottle,drink,train,46549
inner_mirror__run2_2018-05-30-10-42-33.ids_1__vp14__ann100__ch2.jpg,inner_mirror,14,vp14/run2_2018-05-30-10-42-33.ids_1,100,2,drinking,drink,val,40050
inner_mirror__run1b_2018-05-29-14-02-47.ids_1__vp1__ann54__ch1.jpg,inner_mirror,1,vp1/run1b_2018-05-29-14-02-47.ids_1,54,1,opening_bottle,drink,train,16695
inner_mirror__run1_2018-05-23-10-21-45.ids_1__vp6__ann78__ch10.jpg,inner_mirror,6,vp6/run1_2018-05-23-10-21-45.ids_1,78,10,eating,drink,train,40639
inner_mirror__run2_2018-05-22-14-25-04.ids_1__vp4__ann11__ch2.jpg,inner_mirror,4,vp4/run2_2018-05-22-14-25-04.ids_1,11,2,eating,drink,train,11963
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann80__ch0.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,80,0,eating,drink,train,32068
inner_mirror__run1_2018-05-22-13-28-51.ids_1__vp4__ann26__ch2.jpg,inner_mirror,4,vp4/run1_2018-05-22-13-28-51.ids_1,26,2,eating,drink,train,16753
inner_mirror__run1_2018-05-24-15-44-28.ids_1__vp12__ann40__ch5.jpg,inner_mirror,12,vp12/run1_2018-05-24-15-44-28.ids_1,40,5,eating,drink,train,18317
inner_mirror__run2_2018-05-24-14-35-56.ids_1__vp11__ann70__ch5.jpg,inner_mirror,11,vp11/run2_2018-05-24-14-35-56.ids_1,70,5,eating,drink,test,17674
inner_mirror__run2_2018-05-23-11-05-00.ids_1__vp6__ann30__ch1.jpg,inner_mirror,6,vp6/run2_2018-05-23-11-05-00.ids_1,30,1,eating,drink,train,14901
inner_mirror__run1_2018-05-29-15-21-10.ids_1__vp13__ann39__ch9.jpg,inner_mirror,13,vp13/run1_2018-05-29-15-21-10.ids_1,39,9,eating,drink,test,22513
inner_mirror__run2_2018-05-24-14-08-46.ids_1__vp10__ann89__ch2.jpg,inner_mirror,10,vp10/run2_2018-05-24-14-08-46.ids_1,89,2,preparing_food,drink,train,32908
inner_mirror__run2_2018-05-24-14-35-56.ids_1__vp11__ann70__ch10.jpg,inner_mirror,11,vp11/run2_2018-05-24-14-35-56.ids_1,70,10,eating,drink,test,18083
inner_mirror__run1_2018-05-30-10-11-09.ids_1__vp14__ann90__ch8.jpg,inner_mirror,14,vp14/run1_2018-05-30-10-11-09.ids_1,90,8,eating,drink,val,38887
inner_mirror__run1_2018-05-29-15-21-10.ids_1__vp13__ann47__ch0.jpg,inner_mirror,13,vp13/run1_2018-05-29-15-21-10.ids_1,47,0,closing_bottle,drink,test,25384
inner_mirror__run1b_2018-05-23-16-19-17.ids_1__vp9__ann26__ch0.jpg,inner_mirror,9,vp9/run1b_2018-05-23-16-19-17.ids_1,26,0,eating,drink,train,10106
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann105__ch0.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,105,0,eating,drink,test,41075
inner_mirror__run2_2018-05-29-14-33-44.ids_1__vp1__ann41__ch1.jpg,inner_mirror,1,vp1/run2_2018-05-29-14-33-44.ids_1,41,1,eating,drink,train,19932
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann70__ch2.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,70,2,eating,drink,train,30439
inner_mirror__run2_2018-05-24-14-08-46.ids_1__vp10__ann89__ch0.jpg,inner_mirror,10,vp10/run2_2018-05-24-14-08-46.ids_1,89,0,preparing_food,drink,train,32759
inner_mirror__run1_2018-05-30-10-11-09.ids_1__vp14__ann16__ch1.jpg,inner_mirror,14,vp14/run1_2018-05-30-10-11-09.ids_1,16,1,eating,drink,val,10621
inner_mirror__run1_2018-05-24-13-44-01.ids_1__vp11__ann82__ch0.jpg,inner_mirror,11,vp11/run1_2018-05-24-13-44-01.ids_1,82,0,eating,drink,test,30964
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann85__ch9.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,85,9,eating,drink,train,34107
inner_mirror__run1_2018-05-24-13-44-01.ids_1__vp11__ann95__ch0.jpg,inner_mirror,11,vp11/run1_2018-05-24-13-44-01.ids_1,95,0,eating,drink,test,32838
inner_mirror__run2_2018-05-23-15-30-27.ids_1__vp8__ann69__ch4.jpg,inner_mirror,8,vp8/run2_2018-05-23-15-30-27.ids_1,69,4,eating,drink,train,20921
inner_mirror__run2_2018-05-23-15-30-27.ids_1__vp8__ann26__ch6.jpg,inner_mirror,8,vp8/run2_2018-05-23-15-30-27.ids_1,26,6,eating,drink,train,10023
inner_mirror__run1_2018-05-23-10-21-45.ids_1__vp6__ann89__ch1.jpg,inner_mirror,6,vp6/run1_2018-05-23-10-21-45.ids_1,89,1,opening_bottle,drink,train,46320
inner_mirror__run1_2018-05-23-10-21-45.ids_1__vp6__ann80__ch1.jpg,inner_mirror,6,vp6/run1_2018-05-23-10-21-45.ids_1,80,1,eating,drink,train,40889
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann121__ch4.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,121,4,eating,drink,test,45117
inner_mirror__run1_2018-05-30-10-11-09.ids_1__vp14__ann90__ch32.jpg,inner_mirror,14,vp14/run1_2018-05-30-10-11-09.ids_1,90,32,eating,drink,val,41047
inner_mirror__run1_2018-05-29-15-21-10.ids_1__vp13__ann46__ch4.jpg,inner_mirror,13,vp13/run1_2018-05-29-15-21-10.ids_1,46,4,drinking,drink,test,25336
inner_mirror__run1d_2018-05-23-14-54-38.ids_1__vp8__ann58__ch22.jpg,inner_mirror,8,vp8/run1d_2018-05-23-14-54-38.ids_1,58,22,eating,drink,train,31035
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann51__ch0.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,51,0,eating,drink,test,24122
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann28__ch0.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,28,0,closing_bottle,drink,train,12972
inner_mirror__run2b_2018-05-23-13-54-07.ids_1__vp7__ann36__ch0.jpg,inner_mirror,7,vp7/run2b_2018-05-23-13-54-07.ids_1,36,0,opening_bottle,drink,train,14333
inner_mirror__run1_2018-05-24-15-44-28.ids_1__vp12__ann42__ch12.jpg,inner_mirror,12,vp12/run1_2018-05-24-15-44-28.ids_1,42,12,eating,drink,train,19519
inner_mirror__run1_2018-05-24-13-14-41.ids_1__vp10__ann96__ch0.jpg,inner_mirror,10,vp10/run1_2018-05-24-13-14-41.ids_1,96,0,eating,drink,train,34018
inner_mirror__run1_2018-05-24-13-14-41.ids_1__vp10__ann90__ch7.jpg,inner_mirror,10,vp10/run1_2018-05-24-13-14-41.ids_1,90,7,eating,drink,train,29604
inner_mirror__run1b_2018-05-23-16-19-17.ids_1__vp9__ann25__ch1.jpg,inner_mirror,9,vp9/run1b_2018-05-23-16-19-17.ids_1,25,1,preparing_food,drink,train,10044
inner_mirror__run1b_2018-05-23-16-19-17.ids_1__vp9__ann14__ch0.jpg,inner_mirror,9,vp9/run1b_2018-05-23-16-19-17.ids_1,14,0,closing_bottle,drink,train,8358
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann49__ch4.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,49,4,eating,drink,test,21336
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann89__ch1.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,89,1,closing_bottle,drink,train,35712
inner_mirror__run1_2018-05-30-13-05-35.ids_1__vp15__ann18__ch5.jpg,inner_mirror,15,vp15/run1_2018-05-30-13-05-35.ids_1,18,5,eating,drink,val,9611
inner_mirror__run1d_2018-05-23-14-54-38.ids_1__vp8__ann58__ch24.jpg,inner_mirror,8,vp8/run1d_2018-05-23-14-54-38.ids_1,58,24,eating,drink,train,31215
inner_mirror__run2_2018-05-22-14-25-04.ids_1__vp4__ann9__ch0.jpg,inner_mirror,4,vp4/run2_2018-05-22-14-25-04.ids_1,9,0,eating,drink,train,11304
inner_mirror__run1_2018-05-23-13-16-52.ids_1__vp7__ann85__ch2.jpg,inner_mirror,7,vp7/run1_2018-05-23-13-16-52.ids_1,85,2,closing_bottle,drink,train,27592
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann80__ch9.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,80,9,eating,drink,train,32878
inner_mirror__run1_2018-05-23-10-21-45.ids_1__vp6__ann76__ch0.jpg,inner_mirror,6,vp6/run1_2018-05-23-10-21-45.ids_1,76,0,preparing_food,drink,train,39352
inner_mirror__run1b_2018-05-29-14-02-47.ids_1__vp1__ann50__ch4.jpg,inner_mirror,1,vp1/run1b_2018-05-29-14-02-47.ids_1,50,4,eating,drink,train,15539
inner_mirror__run1_2018-05-30-13-05-35.ids_1__vp15__ann77__ch0.jpg,inner_mirror,15,vp15/run1_2018-05-30-13-05-35.ids_1,77,0,opening_bottle,drink,val,20142
inner_mirror__run1_2018-05-24-13-14-41.ids_1__vp10__ann90__ch14.jpg,inner_mirror,10,vp10/run1_2018-05-24-13-14-41.ids_1,90,14,eating,drink,train,30234
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann17__ch11.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,17,11,eating,drink,train,10169
inner_mirror__run2_2018-05-30-10-42-33.ids_1__vp14__ann93__ch16.jpg,inner_mirror,14,vp14/run2_2018-05-30-10-42-33.ids_1,93,16,eating,drink,val,35795
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann49__ch16.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,49,16,eating,drink,test,22416
inner_mirror__run1_2018-05-29-15-21-10.ids_1__vp13__ann46__ch1.jpg,inner_mirror,13,vp13/run1_2018-05-29-15-21-10.ids_1,46,1,drinking,drink,test,25109
inner_mirror__run1_2018-05-24-13-44-01.ids_1__vp11__ann108__ch5.jpg,inner_mirror,11,vp11/run1_2018-05-24-13-44-01.ids_1,108,5,eating,drink,test,35999
inner_mirror__run2_2018-05-24-14-35-56.ids_1__vp11__ann77__ch7.jpg,inner_mirror,11,vp11/run2_2018-05-24-14-35-56.ids_1,77,7,eating,drink,test,19390
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann85__ch11.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,85,11,eating,drink,train,34287
inner_mirror__run2_2018-05-22-14-25-04.ids_1__vp4__ann104__ch5.jpg,inner_mirror,4,vp4/run2_2018-05-22-14-25-04.ids_1,104,5,eating,drink,train,48804
inner_mirror__run2_2018-05-23-15-30-27.ids_1__vp8__ann16__ch0.jpg,inner_mirror,8,vp8/run2_2018-05-23-15-30-27.ids_1,16,0,eating,drink,train,7432
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann104__ch0.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,104,0,closing_bottle,drink,train,41376
inner_mirror__run1_2018-05-29-15-21-10.ids_1__vp13__ann39__ch15.jpg,inner_mirror,13,vp13/run1_2018-05-29-15-21-10.ids_1,39,15,eating,drink,test,23045
inner_mirror__run1b_2018-05-23-16-19-17.ids_1__vp9__ann92__ch1.jpg,inner_mirror,9,vp9/run1b_2018-05-23-16-19-17.ids_1,92,1,closing_bottle,drink,train,23660
inner_mirror__run2_2018-05-23-15-30-27.ids_1__vp8__ann16__ch2.jpg,inner_mirror,8,vp8/run2_2018-05-23-15-30-27.ids_1,16,2,eating,drink,train,7612
inner_mirror__run1d_2018-05-23-14-54-38.ids_1__vp8__ann58__ch34.jpg,inner_mirror,8,vp8/run1d_2018-05-23-14-54-38.ids_1,58,34,eating,drink,train,32072
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann33__ch0.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,33,0,opening_bottle,drink,test,17934
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann127__ch2.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,127,2,eating,drink,test,47994
inner_mirror__run1_2018-05-24-13-44-01.ids_1__vp11__ann108__ch1.jpg,inner_mirror,11,vp11/run1_2018-05-24-13-44-01.ids_1,108,1,eating,drink,test,35639
inner_mirror__run2_2018-05-30-10-42-33.ids_1__vp14__ann88__ch0.jpg,inner_mirror,14,vp14/run2_2018-05-30-10-42-33.ids_1,88,0,eating,drink,val,33130
inner_mirror__run2_2018-05-29-14-33-44.ids_1__vp1__ann45__ch1.jpg,inner_mirror,1,vp1/run2_2018-05-29-14-33-44.ids_1,45,1,opening_bottle,drink,train,21077
inner_mirror__run1b_2018-05-29-14-02-47.ids_1__vp1__ann102__ch0.jpg,inner_mirror,1,vp1/run1b_2018-05-29-14-02-47.ids_1,102,0,preparing_food,drink,train,27197
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann92__ch1.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,92,1,drinking,drink,train,35486
inner_mirror__run2_2018-05-30-10-42-33.ids_1__vp14__ann93__ch39.jpg,inner_mirror,14,vp14/run2_2018-05-30-10-42-33.ids_1,93,39,eating,drink,val,37865
inner_mirror__run1_2018-05-22-13-28-51.ids_1__vp4__ann26__ch1.jpg,inner_mirror,4,vp4/run1_2018-05-22-13-28-51.ids_1,26,1,eating,drink,train,16663
inner_mirror__run1b_2018-05-23-16-19-17.ids_1__vp9__ann54__ch1.jpg,inner_mirror,9,vp9/run1b_2018-05-23-16-19-17.ids_1,54,1,eating,drink,train,17487
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann99__ch8.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,99,8,eating,drink,train,40017
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann27__ch1.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,27,1,drinking,drink,train,12478
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann85__ch2.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,85,2,drinking,drink,train,33939
inner_mirror__run1_2018-05-23-13-16-52.ids_1__vp7__ann81__ch0.jpg,inner_mirror,7,vp7/run1_2018-05-23-13-16-52.ids_1,81,0,eating,drink,train,24697
inner_mirror__run1_2018-05-23-13-16-52.ids_1__vp7__ann84__ch2.jpg,inner_mirror,7,vp7/run1_2018-05-23-13-16-52.ids_1,84,2,drinking,drink,train,27336
inner_mirror__run1_2018-05-24-15-44-28.ids_1__vp12__ann42__ch13.jpg,inner_mirror,12,vp12/run1_2018-05-24-15-44-28.ids_1,42,13,eating,drink,train,19609
inner_mirror__run1_2018-05-22-15-10-41.ids_1__vp5__ann49__ch20.jpg,inner_mirror,5,vp5/run1_2018-05-22-15-10-41.ids_1,49,20,eating,drink,test,22776
inner_mirror__run1_2018-05-30-10-11-09.ids_1__vp14__ann90__ch34.jpg,inner_mirror,14,vp14/run1_2018-05-30-10-11-09.ids_1,90,34,eating,drink,val,41227
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann85__ch7.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,85,7,drinking,drink,train,34358
inner_mirror__run1b_2018-05-29-14-02-47.ids_1__vp1__ann113__ch0.jpg,inner_mirror,1,vp1/run1b_2018-05-29-14-02-47.ids_1,113,0,opening_bottle,drink,train,29057
inner_mirror__run1_2018-05-24-13-44-01.ids_1__vp11__ann43__ch3.jpg,inner_mirror,11,vp11/run1_2018-05-24-13-44-01.ids_1,43,3,opening_bottle,drink,test,20290
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann99__ch6.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,99,6,eating,drink,train,39837
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann62__ch0.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,62,0,preparing_food,drink,train,23981
inner_mirror__run2_2018-05-30-10-42-33.ids_1__vp14__ann104__ch4.jpg,inner_mirror,14,vp14/run2_2018-05-30-10-42-33.ids_1,104,4,eating,drink,val,40759
inner_mirror__run1_2018-05-23-10-21-45.ids_1__vp6__ann78__ch7.jpg,inner_mirror,6,vp6/run1_2018-05-23-10-21-45.ids_1,78,7,eating,drink,train,40390
inner_mirror__run2_2018-05-24-16-21-35.ids_1__vp12__ann6__ch1.jpg,inner_mirror,12,vp12/run2_2018-05-24-16-21-35.ids_1,6,1,opening_bottle,drink,train,7564
inner_mirror__run1d_2018-05-23-14-54-38.ids_1__vp8__ann78__ch8.jpg,inner_mirror,8,vp8/run1d_2018-05-23-14-54-38.ids_1,78,8,eating,drink,train,37942
inner_mirror__run1_2018-05-22-13-28-51.ids_1__vp4__ann30__ch1.jpg,inner_mirror,4,vp4/run1_2018-05-22-13-28-51.ids_1,30,1,closing_bottle,drink,train,18094
inner_mirror__run2_2018-05-30-11-34-54.ids_1__vp13__ann48__ch1.jpg,inner_mirror,13,vp13/run2_2018-05-30-11-34-54.ids_1,48,1,eating,drink,test,21398
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann75__ch0.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,75,0,opening_bottle,drink,train,31627
inner_mirror__run1_2018-05-24-13-14-41.ids_1__vp10__ann96__ch2.jpg,inner_mirror,10,vp10/run1_2018-05-24-13-14-41.ids_1,96,2,eating,drink,train,34158
inner_mirror__run1_2018-05-30-10-11-09.ids_1__vp14__ann90__ch22.jpg,inner_mirror,14,vp14/run1_2018-05-30-10-11-09.ids_1,90,22,eating,drink,val,40147
inner_mirror__run1b_2018-05-29-14-02-47.ids_1__vp1__ann115__ch0.jpg,inner_mirror,1,vp1/run1b_2018-05-29-14-02-47.ids_1,115,0,closing_bottle,drink,train,29275
inner_mirror__run1d_2018-05-23-14-54-38.ids_1__vp8__ann58__ch1.jpg,inner_mirror,8,vp8/run1d_2018-05-23-14-54-38.ids_1,58,1,eating,drink,train,29145
inner_mirror__run1_2018-05-24-15-44-28.ids_1__vp12__ann69__ch0.jpg,inner_mirror,12,vp12/run1_2018-05-24-15-44-28.ids_1,69,0,opening_bottle,drink,train,31038
inner_mirror__run1_2018-05-30-13-05-35.ids_1__vp15__ann79__ch1.jpg,inner_mirror,15,vp15/run1_2018-05-30-13-05-35.ids_1,79,1,closing_bottle,drink,val,20522
inner_mirror__run2b_2018-05-22-15-50-07.ids_1__vp5__ann76__ch6.jpg,inner_mirror,5,vp5/run2b_2018-05-22-15-50-07.ids_1,76,6,eating,drink,test,28338
inner_mirror__run2_2018-05-30-11-34-54.ids_1__vp13__ann48__ch12.jpg,inner_mirror,13,vp13/run2_2018-05-30-11-34-54.ids_1,48,12,eating,drink,test,22388
inner_mirror__run2_2018-05-30-10-42-33.ids_1__vp14__ann93__ch18.jpg,inner_mirror,14,vp14/run2_2018-05-30-10-42-33.ids_1,93,18,eating,drink,val,35975
inner_mirror__run1_2018-05-23-10-21-45.ids_1__vp6__ann80__ch0.jpg,inner_mirror,6,vp6/run1_2018-05-23-10-21-45.ids_1,80,0,eating,drink,train,40799
inner_mirror__run1b_2018-05-29-14-02-47.ids_1__vp1__ann98__ch0.jpg,inner_mirror,1,vp1/run1b_2018-05-29-14-02-47.ids_1,98,0,opening_bottle,drink,train,26727
inner_mirror__run1_2018-05-24-13-14-41.ids_1__vp10__ann33__ch2.jpg,inner_mirror,10,vp10/run1_2018-05-24-13-14-41.ids_1,33,2,eating,drink,train,12379
inner_mirror__run2_2018-05-30-10-42-33.ids_1__vp14__ann93__ch15.jpg,inner_mirror,14,vp14/run2_2018-05-30-10-42-33.ids_1,93,15,eating,drink,val,35705
inner_mirror__run1_2018-05-30-13-05-35.ids_1__vp15__ann16__ch0.jpg,inner_mirror,15,vp15/run1_2018-05-30-13-05-35.ids_1,16,0,drinking,drink,val,8962
inner_mirror__run2_2018-05-23-11-05-00.ids_1__vp6__ann65__ch4.jpg,inner_mirror,6,vp6/run2_2018-05-23-11-05-00.ids_1,65,4,eating,drink,train,29948
inner_mirror__run2_2018-05-22-14-25-04.ids_1__vp4__ann104__ch6.jpg,inner_mirror,4,vp4/run2_2018-05-22-14-25-04.ids_1,104,6,eating,drink,train,48894
inner_mirror__run1d_2018-05-23-14-54-38.ids_1__vp8__ann78__ch18.jpg,inner_mirror,8,vp8/run1d_2018-05-23-14-54-38.ids_1,78,18,eating,drink,train,38842
inner_mirror__run2_2018-05-24-14-35-56.ids_1__vp11__ann44__ch0.jpg,inner_mirror,11,vp11/run2_2018-05-24-14-35-56.ids_1,44,0,opening_bottle,drink,test,12543
