image,camera,participant_id,file_id,annotation_id,chunk_id,activity,obj_class,split,src_split,frame
steering_wheel__run1d_2018-05-23-14-54-38.ids_4__vp8__ann58__ch16.jpg,steering_wheel,8,vp8/run1d_2018-05-23-14-54-38.ids_4,58,16,eating,food,val,train,30650
steering_wheel__run1_2018-05-22-15-10-41.ids_4__vp5__ann125__ch11.jpg,steering_wheel,5,vp5/run1_2018-05-22-15-10-41.ids_4,125,11,eating,food,train,test,47441
steering_wheel__run1_2018-05-22-15-10-41.ids_4__vp5__ann47__ch0.jpg,steering_wheel,5,vp5/run1_2018-05-22-15-10-41.ids_4,47,0,eating,food,train,test,20849
steering_wheel__run1_2018-05-23-13-16-52.ids_4__vp7__ann81__ch19.jpg,steering_wheel,7,vp7/run1_2018-05-23-13-16-52.ids_4,81,19,eating,food,val,train,27253
steering_wheel__run1d_2018-05-23-14-54-38.ids_4__vp8__ann58__ch4.jpg,steering_wheel,8,vp8/run1d_2018-05-23-14-54-38.ids_4,58,4,eating,food,val,train,29564
steering_wheel__run1_2018-05-24-13-14-41.ids_4__vp10__ann90__ch4.jpg,steering_wheel,10,vp10/run1_2018-05-24-13-14-41.ids_4,90,4,eating,food,train,train,29436
steering_wheel__run2b_2018-05-22-15-50-07.ids_4__vp5__ann76__ch3.jpg,steering_wheel,5,vp5/run2b_2018-05-22-15-50-07.ids_4,76,3,eating,food,train,test,28084
steering_wheel__run1d_2018-05-23-14-54-38.ids_4__vp8__ann58__ch8.jpg,steering_wheel,8,vp8/run1d_2018-05-23-14-54-38.ids_4,58,8,eating,food,val,train,29927
steering_wheel__run2_2018-05-23-11-05-00.ids_4__vp6__ann53__ch1.jpg,steering_wheel,6,vp6/run2_2018-05-23-11-05-00.ids_4,53,1,eating,food,train,train,26842
steering_wheel__run1_2018-05-23-10-21-45.ids_4__vp6__ann78__ch5.jpg,steering_wheel,6,vp6/run1_2018-05-23-10-21-45.ids_4,78,5,eating,food,train,train,40415
steering_wheel__run1_2018-05-23-13-16-52.ids_4__vp7__ann11__ch3.jpg,steering_wheel,7,vp7/run1_2018-05-23-13-16-52.ids_4,11,3,eating,food,val,train,9486
steering_wheel__run1b_2018-05-23-16-19-17.ids_4__vp9__ann73__ch1.jpg,steering_wheel,9,vp9/run1b_2018-05-23-16-19-17.ids_4,73,1,eating,food,test,train,19335
steering_wheel__run1_2018-05-24-13-44-01.ids_4__vp11__ann108__ch4.jpg,steering_wheel,11,vp11/run1_2018-05-24-13-44-01.ids_4,108,4,eating,food,train,test,36097
steering_wheel__run2_2018-05-22-14-25-04.ids_4__vp4__ann11__ch3.jpg,steering_wheel,4,vp4/run2_2018-05-22-14-25-04.ids_4,11,3,eating,food,train,train,12048
steering_wheel__run1_2018-05-29-15-21-10.ids_4__vp13__ann39__ch1.jpg,steering_wheel,13,vp13/run1_2018-05-29-15-21-10.ids_4,39,1,eating,food,train,test,21937
steering_wheel__run1d_2018-05-23-14-54-38.ids_4__vp8__ann58__ch28.jpg,steering_wheel,8,vp8/run1d_2018-05-23-14-54-38.ids_4,58,28,eating,food,val,train,31737
steering_wheel__run1_2018-05-22-15-10-41.ids_4__vp5__ann46__ch0.jpg,steering_wheel,5,vp5/run1_2018-05-22-15-10-41.ids_4,46,0,preparing_food,food,train,test,20626
steering_wheel__run1_2018-05-22-15-10-41.ids_4__vp5__ann49__ch3.jpg,steering_wheel,5,vp5/run1_2018-05-22-15-10-41.ids_4,49,3,eating,food,train,test,21259
steering_wheel__run1_2018-05-24-13-14-41.ids_4__vp10__ann16__ch4.jpg,steering_wheel,10,vp10/run1_2018-05-24-13-14-41.ids_4,16,4,eating,food,train,train,9898
steering_wheel__run2_2018-05-22-14-25-04.ids_4__vp4__ann11__ch2.jpg,steering_wheel,4,vp4/run2_2018-05-22-14-25-04.ids_4,11,2,eating,food,train,train,11958
steering_wheel__run2_2018-05-29-14-33-44.ids_4__vp1__ann41__ch8.jpg,steering_wheel,1,vp1/run2_2018-05-29-14-33-44.ids_4,41,8,eating,food,train,train,20626
steering_wheel__run2_2018-05-29-14-33-44.ids_4__vp1__ann41__ch5.jpg,steering_wheel,1,vp1/run2_2018-05-29-14-33-44.ids_4,41,5,eating,food,train,train,20388
steering_wheel__run1_2018-05-22-15-10-41.ids_4__vp5__ann49__ch11.jpg,steering_wheel,5,vp5/run1_2018-05-22-15-10-41.ids_4,49,11,eating,food,train,test,21977
steering_wheel__run1b_2018-05-29-14-02-47.ids_4__vp1__ann50__ch5.jpg,steering_wheel,1,vp1/run1b_2018-05-29-14-02-47.ids_4,50,5,eating,food,train,train,15703
steering_wheel__run2_2018-05-30-10-42-33.ids_4__vp14__ann104__ch2.jpg,steering_wheel,14,vp14/run2_2018-05-30-10-42-33.ids_4,104,2,eating,food,test,val,40810
steering_wheel__run1_2018-05-23-10-21-45.ids_4__vp6__ann76__ch1.jpg,steering_wheel,6,vp6/run1_2018-05-23-10-21-45.ids_4,76,1,preparing_food,food,train,train,39644
steering_wheel__run2b_2018-05-22-15-50-07.ids_4__vp5__ann70__ch9.jpg,steering_wheel,5,vp5/run2b_2018-05-22-15-50-07.ids_4,70,9,eating,food,train,test,27218
steering_wheel__run1_2018-05-22-15-10-41.ids_4__vp5__ann123__ch6.jpg,steering_wheel,5,vp5/run1_2018-05-22-15-10-41.ids_4,123,6,eating,food,train,test,46275
steering_wheel__run2_2018-05-24-17-22-26.ids_4__vp2__ann50__ch9.jpg,steering_wheel,2,vp2/run2_2018-05-24-17-22-26.ids_4,50,9,eating,food,train,train,23579
steering_wheel__run2_2018-05-30-10-42-33.ids_4__vp14__ann93__ch17.jpg,steering_wheel,14,vp14/run2_2018-05-30-10-42-33.ids_4,93,17,eating,food,test,val,36090
steering_wheel__run2_2018-05-30-10-42-33.ids_4__vp14__ann93__ch21.jpg,steering_wheel,14,vp14/run2_2018-05-30-10-42-33.ids_4,93,21,eating,food,test,val,36451
steering_wheel__run1_2018-05-24-13-14-41.ids_4__vp10__ann90__ch18.jpg,steering_wheel,10,vp10/run1_2018-05-24-13-14-41.ids_4,90,18,eating,food,train,train,30703
steering_wheel__run1_2018-05-24-13-14-41.ids_4__vp10__ann90__ch16.jpg,steering_wheel,10,vp10/run1_2018-05-24-13-14-41.ids_4,90,16,eating,food,train,train,30523
steering_wheel__run2_2018-05-30-10-42-33.ids_4__vp14__ann93__ch22.jpg,steering_wheel,14,vp14/run2_2018-05-30-10-42-33.ids_4,93,22,eating,food,test,val,36541
steering_wheel__run1_2018-05-29-15-21-10.ids_4__vp13__ann39__ch3.jpg,steering_wheel,13,vp13/run1_2018-05-29-15-21-10.ids_4,39,3,eating,food,train,test,22116
steering_wheel__run1_2018-05-22-15-10-41.ids_4__vp5__ann125__ch6.jpg,steering_wheel,5,vp5/run1_2018-05-22-15-10-41.ids_4,125,6,eating,food,train,test,46997
steering_wheel__run1_2018-05-22-13-28-51.ids_4__vp4__ann26__ch2.jpg,steering_wheel,4,vp4/run1_2018-05-22-13-28-51.ids_4,26,2,eating,food,train,train,16737
steering_wheel__run1b_2018-05-08-08-46-01.ids_4__vp3__ann70__ch6.jpg,steering_wheel,3,vp3/run1b_2018-05-08-08-46-01.ids_4,70,6,eating,food,train,train,30835
steering_wheel__run1_2018-05-30-10-11-09.ids_4__vp14__ann90__ch6.jpg,steering_wheel,14,vp14/run1_2018-05-30-10-11-09.ids_4,90,6,eating,food,test,val,38889
steering_wheel__run2b_2018-05-22-15-50-07.ids_4__vp5__ann76__ch5.jpg,steering_wheel,5,vp5/run2b_2018-05-22-15-50-07.ids_4,76,5,eating,food,train,test,28267
steering_wheel__run1_2018-05-24-15-44-28.ids_4__vp12__ann40__ch5.jpg,steering_wheel,12,vp12/run1_2018-05-24-15-44-28.ids_4,40,5,eating,food,train,train,18404
steering_wheel__run1_2018-05-24-13-14-41.ids_4__vp10__ann90__ch10.jpg,steering_wheel,10,vp10/run1_2018-05-24-13-14-41.ids_4,90,10,eating,food,train,train,29979
steering_wheel__run1b_2018-05-23-16-19-17.ids_4__vp9__ann75__ch0.jpg,steering_wheel,9,vp9/run1b_2018-05-23-16-19-17.ids_4,75,0,eating,food,test,train,19488
steering_wheel__run2_2018-05-22-14-25-04.ids_4__vp4__ann104__ch8.jpg,steering_wheel,4,vp4/run2_2018-05-22-14-25-04.ids_4,104,8,eating,food,train,train,49147
steering_wheel__run1b_2018-05-23-16-19-17.ids_4__vp9__ann23__ch1.jpg,steering_wheel,9,vp9/run1b_2018-05-23-16-19-17.ids_4,23,1,preparing_food,food,test,train,9809
steering_wheel__run1_2018-05-23-13-16-52.ids_4__vp7__ann60__ch5.jpg,steering_wheel,7,vp7/run1_2018-05-23-13-16-52.ids_4,60,5,eating,food,val,train,20755
steering_wheel__run2_2018-05-24-16-21-35.ids_4__vp12__ann15__ch5.jpg,steering_wheel,12,vp12/run2_2018-05-24-16-21-35.ids_4,15,5,preparing_food,food,train,train,9097
steering_wheel__run1_2018-05-22-15-10-41.ids_4__vp5__ann49__ch6.jpg,steering_wheel,5,vp5/run1_2018-05-22-15-10-41.ids_4,49,6,eating,food,train,test,21528
steering_wheel__run1d_2018-05-23-14-54-38.ids_4__vp8__ann58__ch9.jpg,steering_wheel,8,vp8/run1d_2018-05-23-14-54-38.ids_4,58,9,eating,food,val,train,30016
steering_wheel__run1_2018-05-22-15-10-41.ids_4__vp5__ann46__ch2.jpg,steering_wheel,5,vp5/run1_2018-05-22-15-10-41.ids_4,46,2,preparing_food,food,train,test,20785
steering_wheel__run1_2018-05-24-15-44-28.ids_4__vp12__ann42__ch11.jpg,steering_wheel,12,vp12/run1_2018-05-24-15-44-28.ids_4,42,11,eating,food,train,train,19521
steering_wheel__run1_2018-05-24-13-14-41.ids_4__vp10__ann96__ch2.jpg,steering_wheel,10,vp10/run1_2018-05-24-13-14-41.ids_4,96,2,eating,food,train,train,34284
steering_wheel__run1_2018-05-22-15-10-41.ids_4__vp5__ann53__ch3.jpg,steering_wheel,5,vp5/run1_2018-05-22-15-10-41.ids_4,53,3,eating,food,train,test,25357
steering_wheel__run1b_2018-05-23-16-19-17.ids_4__vp9__ann75__ch1.jpg,steering_wheel,9,vp9/run1b_2018-05-23-16-19-17.ids_4,75,1,eating,food,test,train,19578
steering_wheel__run1_2018-05-30-13-05-35.ids_4__vp15__ann18__ch5.jpg,steering_wheel,15,vp15/run1_2018-05-30-13-05-35.ids_4,18,5,eating,food,train,val,9657
steering_wheel__run1d_2018-05-23-14-54-38.ids_4__vp8__ann78__ch11.jpg,steering_wheel,8,vp8/run1d_2018-05-23-14-54-38.ids_4,78,11,eating,food,val,train,38401
steering_wheel__run1_2018-05-22-15-10-41.ids_4__vp5__ann125__ch7.jpg,steering_wheel,5,vp5/run1_2018-05-22-15-10-41.ids_4,125,7,eating,food,train,test,47085
steering_wheel__run1d_2018-05-23-14-54-38.ids_4__vp8__ann78__ch18.jpg,steering_wheel,8,vp8/run1d_2018-05-23-14-54-38.ids_4,78,18,eating,food,val,train,39042
steering_wheel__run2_2018-05-29-14-33-44.ids_4__vp1__ann41__ch4.jpg,steering_wheel,1,vp1/run2_2018-05-29-14-33-44.ids_4,41,4,eating,food,train,train,20297
steering_wheel__run2_2018-05-24-16-21-35.ids_4__vp12__ann17__ch0.jpg,steering_wheel,12,vp12/run2_2018-05-24-16-21-35.ids_4,17,0,eating,food,train,train,9232
steering_wheel__run1_2018-05-30-10-11-09.ids_4__vp14__ann90__ch31.jpg,steering_wheel,14,vp14/run1_2018-05-30-10-11-09.ids_4,90,31,eating,food,test,val,41151
steering_wheel__run1_2018-05-29-15-21-10.ids_4__vp13__ann39__ch8.jpg,steering_wheel,13,vp13/run1_2018-05-29-15-21-10.ids_4,39,8,eating,food,train,test,22569
inner_mirror__run1b_2018-05-29-14-02-47.ids_1__vp1__ann38__ch0.jpg,inner_mirror,1,vp1/run1b_2018-05-29-14-02-47.ids_1,38,0,drinking,bottle_or_cup,train,train,12471
inner_mirror__run1b_2018-05-29-14-02-47.ids_1__vp1__ann38__ch1.jpg,inner_mirror,1,vp1/run1b_2018-05-29-14-02-47.ids_1,38,1,drinking,bottle_or_cup,train,train,12561
inner_mirror__run1b_2018-05-29-14-02-47.ids_1__vp1__ann38__ch2.jpg,inner_mirror,1,vp1/run1b_2018-05-29-14-02-47.ids_1,38,2,drinking,bottle_or_cup,train,train,12610
inner_mirror__run1b_2018-05-29-14-02-47.ids_1__vp1__ann55__ch0.jpg,inner_mirror,1,vp1/run1b_2018-05-29-14-02-47.ids_1,55,0,drinking,bottle_or_cup,train,train,16746
inner_mirror__run1b_2018-05-29-14-02-47.ids_1__vp1__ann55__ch1.jpg,inner_mirror,1,vp1/run1b_2018-05-29-14-02-47.ids_1,55,1,drinking,bottle_or_cup,train,train,16836
inner_mirror__run1b_2018-05-29-14-02-47.ids_1__vp1__ann55__ch2.jpg,inner_mirror,1,vp1/run1b_2018-05-29-14-02-47.ids_1,55,2,drinking,bottle_or_cup,train,train,16919
inner_mirror__run1b_2018-05-29-14-02-47.ids_1__vp1__ann99__ch0.jpg,inner_mirror,1,vp1/run1b_2018-05-29-14-02-47.ids_1,99,0,drinking,bottle_or_cup,train,train,26798
inner_mirror__run1b_2018-05-29-14-02-47.ids_1__vp1__ann99__ch1.jpg,inner_mirror,1,vp1/run1b_2018-05-29-14-02-47.ids_1,99,1,drinking,bottle_or_cup,train,train,26878
inner_mirror__run1b_2018-05-29-14-02-47.ids_1__vp1__ann114__ch0.jpg,inner_mirror,1,vp1/run1b_2018-05-29-14-02-47.ids_1,114,0,drinking,bottle_or_cup,train,train,29136
inner_mirror__run1b_2018-05-29-14-02-47.ids_1__vp1__ann114__ch1.jpg,inner_mirror,1,vp1/run1b_2018-05-29-14-02-47.ids_1,114,1,drinking,bottle_or_cup,train,train,29210
inner_mirror__run2_2018-05-29-14-33-44.ids_1__vp1__ann46__ch0.jpg,inner_mirror,1,vp1/run2_2018-05-29-14-33-44.ids_1,46,0,drinking,bottle_or_cup,train,train,21240
inner_mirror__run2_2018-05-29-14-33-44.ids_1__vp1__ann46__ch1.jpg,inner_mirror,1,vp1/run2_2018-05-29-14-33-44.ids_1,46,1,drinking,bottle_or_cup,train,train,21330
inner_mirror__run2_2018-05-29-14-33-44.ids_1__vp1__ann46__ch2.jpg,inner_mirror,1,vp1/run2_2018-05-29-14-33-44.ids_1,46,2,drinking,bottle_or_cup,train,train,21389
inner_mirror__run1_2018-05-03-14-08-31.ids_1__vp2__ann75__ch0.jpg,inner_mirror,2,vp2/run1_2018-05-03-14-08-31.ids_1,75,0,drinking,bottle_or_cup,train,train,40541
inner_mirror__run1_2018-05-03-14-08-31.ids_1__vp2__ann75__ch1.jpg,inner_mirror,2,vp2/run1_2018-05-03-14-08-31.ids_1,75,1,drinking,bottle_or_cup,train,train,40631
inner_mirror__run1_2018-05-03-14-08-31.ids_1__vp2__ann75__ch2.jpg,inner_mirror,2,vp2/run1_2018-05-03-14-08-31.ids_1,75,2,drinking,bottle_or_cup,train,train,40685
inner_mirror__run2_2018-05-24-17-22-26.ids_1__vp2__ann42__ch0.jpg,inner_mirror,2,vp2/run2_2018-05-24-17-22-26.ids_1,42,0,drinking,bottle_or_cup,train,train,21248
inner_mirror__run2_2018-05-24-17-22-26.ids_1__vp2__ann42__ch1.jpg,inner_mirror,2,vp2/run2_2018-05-24-17-22-26.ids_1,42,1,drinking,bottle_or_cup,train,train,21338
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann76__ch0.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,76,0,drinking,bottle_or_cup,train,train,31715
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann76__ch1.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,76,1,drinking,bottle_or_cup,train,train,31797
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann85__ch0.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,85,0,drinking,bottle_or_cup,train,train,33759
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann85__ch1.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,85,1,drinking,bottle_or_cup,train,train,33849
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann85__ch2.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,85,2,drinking,bottle_or_cup,train,train,33939
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann85__ch3.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,85,3,drinking,bottle_or_cup,train,train,34029
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann85__ch4.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,85,4,drinking,bottle_or_cup,train,train,34119
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann85__ch5.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,85,5,drinking,bottle_or_cup,train,train,34209
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann85__ch6.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,85,6,drinking,bottle_or_cup,train,train,34299
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann85__ch7.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,85,7,drinking,bottle_or_cup,train,train,34358
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann88__ch0.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,88,0,drinking,bottle_or_cup,train,train,34549
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann88__ch1.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,88,1,drinking,bottle_or_cup,train,train,34612
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann92__ch0.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,92,0,drinking,bottle_or_cup,train,train,35436
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann92__ch1.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,92,1,drinking,bottle_or_cup,train,train,35486
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann93__ch0.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,93,0,drinking,bottle_or_cup,train,train,36013
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann93__ch1.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,93,1,drinking,bottle_or_cup,train,train,36080
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann96__ch0.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,96,0,drinking,bottle_or_cup,train,train,36751
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann104__ch0.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,104,0,drinking,bottle_or_cup,train,train,38221
inner_mirror__run1b_2018-05-08-08-46-01.ids_1__vp3__ann104__ch1.jpg,inner_mirror,3,vp3/run1b_2018-05-08-08-46-01.ids_1,104,1,drinking,bottle_or_cup,train,train,38276
inner_mirror__run2_2018-05-29-16-03-37.ids_1__vp3__ann82__ch0.jpg,inner_mirror,3,vp3/run2_2018-05-29-16-03-37.ids_1,82,0,drinking,bottle_or_cup,train,train,30769
inner_mirror__run2_2018-05-29-16-03-37.ids_1__vp3__ann82__ch1.jpg,inner_mirror,3,vp3/run2_2018-05-29-16-03-37.ids_1,82,1,drinking,bottle_or_cup,train,train,30828
inner_mirror__run1_2018-05-22-13-28-51.ids_1__vp4__ann29__ch0.jpg,inner_mirror,4,vp4/run1_2018-05-22-13-28-51.ids_1,29,0,drinking,bottle_or_cup,train,train,17768
inner_mirror__run1_2018-05-22-13-28-51.ids_1__vp4__ann29__ch1.jpg,inner_mirror,4,vp4/run1_2018-05-22-13-28-51.ids_1,29,1,drinking,bottle_or_cup,train,train,17858
inner_mirror__run1_2018-05-22-13-28-51.ids_1__vp4__ann29__ch2.jpg,inner_mirror,4,vp4/run1_2018-05-22-13-28-51.ids_1,29,2,drinking,bottle_or_cup,train,train,17948
inner_mirror__run2_2018-05-22-14-25-04.ids_1__vp4__ann19__ch0.jpg,inner_mirror,4,vp4/run2_2018-05-22-14-25-04.ids_1,19,0,drinking,bottle_or_cup,train,train,17555
inner_mirror__run2_2018-05-22-14-25-04.ids_1__vp4__ann19__ch1.jpg,inner_mirror,4,vp4/run2_2018-05-22-14-25-04.ids_1,19,1,drinking,bottle_or_cup,train,train,17645
inner_mirror__run2_2018-05-22-14-25-04.ids_1__vp4__ann19__ch2.jpg,inner_mirror,4,vp4/run2_2018-05-22-14-25-04.ids_1,19,2,drinking,bottle_or_cup,train,train,17718
inner_mirror__run1_2018-05-23-10-21-45.ids_1__vp6__ann90__ch0.jpg,inner_mirror,6,vp6/run1_2018-05-23-10-21-45.ids_1,90,0,drinking,bottle_or_cup,train,train,46393
inner_mirror__run1_2018-05-23-10-21-45.ids_1__vp6__ann90__ch1.jpg,inner_mirror,6,vp6/run1_2018-05-23-10-21-45.ids_1,90,1,drinking,bottle_or_cup,train,train,46471
inner_mirror__run2_2018-05-23-11-05-00.ids_1__vp6__ann34__ch0.jpg,inner_mirror,6,vp6/run2_2018-05-23-11-05-00.ids_1,34,0,drinking,bottle_or_cup,train,train,17464
inner_mirror__run2_2018-05-23-11-05-00.ids_1__vp6__ann34__ch1.jpg,inner_mirror,6,vp6/run2_2018-05-23-11-05-00.ids_1,34,1,drinking,bottle_or_cup,train,train,17554
inner_mirror__run2_2018-05-23-11-05-00.ids_1__vp6__ann34__ch2.jpg,inner_mirror,6,vp6/run2_2018-05-23-11-05-00.ids_1,34,2,drinking,bottle_or_cup,train,train,17620
inner_mirror__run2_2018-05-23-11-05-00.ids_1__vp6__ann49__ch0.jpg,inner_mirror,6,vp6/run2_2018-05-23-11-05-00.ids_1,49,0,drinking,bottle_or_cup,train,train,26261
inner_mirror__run2_2018-05-23-11-05-00.ids_1__vp6__ann49__ch1.jpg,inner_mirror,6,vp6/run2_2018-05-23-11-05-00.ids_1,49,1,drinking,bottle_or_cup,train,train,26319
inner_mirror__run1_2018-05-23-13-16-52.ids_1__vp7__ann16__ch0.jpg,inner_mirror,7,vp7/run1_2018-05-23-13-16-52.ids_1,16,0,drinking,bottle_or_cup,val,train,10038
inner_mirror__run1_2018-05-23-13-16-52.ids_1__vp7__ann16__ch1.jpg,inner_mirror,7,vp7/run1_2018-05-23-13-16-52.ids_1,16,1,drinking,bottle_or_cup,val,train,10128
inner_mirror__run1_2018-05-23-13-16-52.ids_1__vp7__ann16__ch2.jpg,inner_mirror,7,vp7/run1_2018-05-23-13-16-52.ids_1,16,2,drinking,bottle_or_cup,val,train,10218
inner_mirror__run1_2018-05-23-13-16-52.ids_1__vp7__ann16__ch3.jpg,inner_mirror,7,vp7/run1_2018-05-23-13-16-52.ids_1,16,3,drinking,bottle_or_cup,val,train,10296
inner_mirror__run1_2018-05-23-13-16-52.ids_1__vp7__ann84__ch0.jpg,inner_mirror,7,vp7/run1_2018-05-23-13-16-52.ids_1,84,0,drinking,bottle_or_cup,val,train,27166
inner_mirror__run1_2018-05-23-13-16-52.ids_1__vp7__ann84__ch1.jpg,inner_mirror,7,vp7/run1_2018-05-23-13-16-52.ids_1,84,1,drinking,bottle_or_cup,val,train,27256
inner_mirror__run1_2018-05-23-13-16-52.ids_1__vp7__ann84__ch2.jpg,inner_mirror,7,vp7/run1_2018-05-23-13-16-52.ids_1,84,2,drinking,bottle_or_cup,val,train,27336
inner_mirror__run2b_2018-05-23-13-54-07.ids_1__vp7__ann37__ch0.jpg,inner_mirror,7,vp7/run2b_2018-05-23-13-54-07.ids_1,37,0,drinking,bottle_or_cup,val,train,14401
inner_mirror__run2b_2018-05-23-13-54-07.ids_1__vp7__ann37__ch1.jpg,inner_mirror,7,vp7/run2b_2018-05-23-13-54-07.ids_1,37,1,drinking,bottle_or_cup,val,train,14491
inner_mirror__run2b_2018-05-23-13-54-07.ids_1__vp7__ann37__ch2.jpg,inner_mirror,7,vp7/run2b_2018-05-23-13-54-07.ids_1,37,2,drinking,bottle_or_cup,val,train,14581
inner_mirror__run2b_2018-05-23-13-54-07.ids_1__vp7__ann37__ch3.jpg,inner_mirror,7,vp7/run2b_2018-05-23-13-54-07.ids_1,37,3,drinking,bottle_or_cup,val,train,14671
inner_mirror__run2b_2018-05-23-13-54-07.ids_1__vp7__ann37__ch4.jpg,inner_mirror,7,vp7/run2b_2018-05-23-13-54-07.ids_1,37,4,drinking,bottle_or_cup,val,train,14753
inner_mirror__run1d_2018-05-23-14-54-38.ids_1__vp8__ann65__ch0.jpg,inner_mirror,8,vp8/run1d_2018-05-23-14-54-38.ids_1,65,0,drinking,bottle_or_cup,val,train,33055
inner_mirror__run1d_2018-05-23-14-54-38.ids_1__vp8__ann65__ch1.jpg,inner_mirror,8,vp8/run1d_2018-05-23-14-54-38.ids_1,65,1,drinking,bottle_or_cup,val,train,33145
inner_mirror__run1d_2018-05-23-14-54-38.ids_1__vp8__ann65__ch2.jpg,inner_mirror,8,vp8/run1d_2018-05-23-14-54-38.ids_1,65,2,drinking,bottle_or_cup,val,train,33228
inner_mirror__run1d_2018-05-23-14-54-38.ids_1__vp8__ann86__ch0.jpg,inner_mirror,8,vp8/run1d_2018-05-23-14-54-38.ids_1,86,0,drinking,bottle_or_cup,val,train,41041
inner_mirror__run1d_2018-05-23-14-54-38.ids_1__vp8__ann86__ch1.jpg,inner_mirror,8,vp8/run1d_2018-05-23-14-54-38.ids_1,86,1,drinking,bottle_or_cup,val,train,41131
inner_mirror__run1d_2018-05-23-14-54-38.ids_1__vp8__ann86__ch2.jpg,inner_mirror,8,vp8/run1d_2018-05-23-14-54-38.ids_1,86,2,drinking,bottle_or_cup,val,train,41221
inner_mirror__run1d_2018-05-23-14-54-38.ids_1__vp8__ann86__ch3.jpg,inner_mirror,8,vp8/run1d_2018-05-23-14-54-38.ids_1,86,3,drinking,bottle_or_cup,val,train,41305
inner_mirror__run2_2018-05-23-15-30-27.ids_1__vp8__ann21__ch0.jpg,inner_mirror,8,vp8/run2_2018-05-23-15-30-27.ids_1,21,0,drinking,bottle_or_cup,val,train,9059
inner_mirror__run2_2018-05-23-15-30-27.ids_1__vp8__ann21__ch1.jpg,inner_mirror,8,vp8/run2_2018-05-23-15-30-27.ids_1,21,1,drinking,bottle_or_cup,val,train,9149
inner_mirror__run2_2018-05-23-15-30-27.ids_1__vp8__ann21__ch2.jpg,inner_mirror,8,vp8/run2_2018-05-23-15-30-27.ids_1,21,2,drinking,bottle_or_cup,val,train,9200
inner_mirror__run1b_2018-05-23-16-19-17.ids_1__vp9__ann13__ch0.jpg,inner_mirror,9,vp9/run1b_2018-05-23-16-19-17.ids_1,13,0,drinking,bottle_or_cup,test,train,8262
inner_mirror__run1b_2018-05-23-16-19-17.ids_1__vp9__ann13__ch1.jpg,inner_mirror,9,vp9/run1b_2018-05-23-16-19-17.ids_1,13,1,drinking,bottle_or_cup,test,train,8310
inner_mirror__run1b_2018-05-23-16-19-17.ids_1__vp9__ann18__ch0.jpg,inner_mirror,9,vp9/run1b_2018-05-23-16-19-17.ids_1,18,0,drinking,bottle_or_cup,test,train,9136
inner_mirror__run1b_2018-05-23-16-19-17.ids_1__vp9__ann18__ch1.jpg,inner_mirror,9,vp9/run1b_2018-05-23-16-19-17.ids_1,18,1,drinking,bottle_or_cup,test,train,9188
